"id","Symbol","IDG Family"
17864,"GPR182","GPCR"
17865,"GPR157","GPCR"
17866,"GPR15L","Other"
17867,"INKA1","Other"
17868,"INKA2","Other"
17869,"GP2","Other"
17870,"IFNLR1","Other"
17871,"INMT","Enzyme"
17872,"GLIS1","Transcription Factor"
17873,"GLI1","Transcription Factor"
17874,"GOLGA8A","Other"
17875,"GOLGA8B","Other"
17876,"GOLGA8CP","Other"
17877,"GOLGA8DP","Other"
17878,"GOLGA8M","Other"
17879,"IMPG1","Other"
17880,"GOLGA2","Other"
17881,"GOLGA7","Other"
17882,"GOLGB1","Other"
17883,"GOLIM4","Other"
17884,"GNRH1","Other"
17885,"GOLM1","Other"
17886,"GOLPH3","Other"
17887,"GNRH2","Other"
17888,"INO80D","Other"
17889,"PATJ","Other"
17890,"GOSR1","Other"
17891,"IFNAR1","Other"
17892,"GOSR2","Other"
17893,"GOPC","Other"
17894,"GOLT1B","Other"
17895,"GORASP1","Other"
17896,"GPR101","GPCR"
17897,"GPR107","GPCR"
17898,"INCENP","Other"
17899,"GPR119","GPCR"
17900,"GPR132","GPCR"
17901,"INHA","Other"
17902,"GPR141","GPCR"
17903,"GPR149","GPCR"
17904,"GPR151","GPCR"
17905,"GPR176","GPCR"
17906,"GPR183","GPCR"
17907,"INHBC","Other"
17908,"INHBE","Other"
17909,"GP1BA","Other"
17910,"GP1BB","Other"
17911,"GPAM","Enzyme"
17912,"GPAT2","Enzyme"
17913,"GPC2","Other"
17914,"GPAT3","Enzyme"
17915,"GPC4","Other"
17916,"GPRC5B","GPCR"
17917,"GPAT4","Enzyme"
17918,"GPBP1L1","Other"
17919,"GPD1L","Enzyme"
17920,"INPP1","Enzyme"
17921,"INSC","Other"
17922,"INSIG1","Other"
17923,"GPD1","Enzyme"
17924,"INSL5","Other"
17925,"INSYN2","Other"
17926,"INS","Other"
17927,"INTS11","Other"
17928,"GPD2","Enzyme"
17929,"GPHB5","Other"
17930,"IVL","Other"
17931,"GPKOW","Other"
17932,"DIO3","Enzyme"
17933,"PKIA","Enzyme"
17934,"PKIG","Enzyme"
17935,"IPMK","Kinase"
17936,"IPO11","Other"
17937,"IPO4","Other"
17938,"IPO7","Other"
17939,"GABPB1","Other"
17940,"GAS8-AS1","Other"
17941,"GAB1","Other"
17942,"GAS2L1","Other"
17943,"GADL1","Enzyme"
17944,"ERVK-21","Other"
17945,"ERVK-5","Other"
17946,"GALR2","GPCR"
17947,"GLE1","Other"
17948,"GREM1","Other"
17949,"GREB1","Other"
17950,"GREM2","Other"
17951,"GRHL3","Transcription Factor"
17952,"GRIA1","Ion Channel"
17953,"SERPINA5","Enzyme"
17954,"GRHL2","Transcription Factor"
17955,"GPRIN3","Other"
17956,"GRIP2","Other"
17957,"GRK5","Kinase"
17958,"GRAMD2B","Other"
17959,"GRM3","GPCR"
17960,"GRM6","GPCR"
17961,"IRF1","Transcription Factor"
17962,"IRF2","Transcription Factor"
17963,"IRF5","Transcription Factor"
17964,"IRF6","Transcription Factor"
17965,"GSDMB","Other"
17966,"GCLC","Enzyme"
17967,"GSC2","Transcription Factor"
17968,"GSR","Enzyme"
17969,"GSTM3","Enzyme"
17970,"GSTT1","Enzyme"
17971,"GLG1","Other"
17972,"KCNE5","Other"
17973,"KCNF1","Ion Channel"
17974,"KCNH2","Ion Channel"
17975,"GTPBP8","Other"
17976,"KCNJ1","Ion Channel"
17977,"KCNJ5","Ion Channel"
17978,"GMPS","Enzyme"
17979,"KCNK9","Ion Channel"
17980,"KCNK10","Ion Channel"
17981,"KCNK13","Ion Channel"
17982,"KCNK16","Ion Channel"
17983,"KCNN2","Ion Channel"
17984,"GLMP","Other"
17985,"ISYNA1","Enzyme"
17986,"GPA33","Other"
17987,"GPALPP1","Other"
17988,"GPANK1","Other"
17989,"GPC1","Other"
17990,"GPC3","Other"
17991,"GPC5","Other"
17992,"GPRC6A","GPCR"
17993,"INPP5K","Enzyme"
17994,"INSL6","Other"
17995,"INSM2","Transcription Factor"
17996,"INS-IGF2","Other"
17997,"INTS10","Other"
17998,"INTS12","Epigenetic"
17999,"INTS13","Other"
18000,"INTS14","Other"
18001,"INTS1","Other"
18002,"INTS2","Other"
18003,"INTS3","Other"
18004,"INTS4","Other"
18005,"INTS5","Other"
18006,"INTS7","Other"
18007,"INTS9","Other"
18008,"GPER1","GPCR"
18009,"INTU","Other"
18010,"GPHA2","Other"
18011,"GPM6B","Other"
18012,"PKIB","Enzyme"
18013,"KCNE1","Ion Channel"
18014,"GSTO1","Enzyme"
18015,"GSTK1","Enzyme"
18016,"GSX2","Transcription Factor"
18017,"GSTM1","Enzyme"
18018,"GSTM2","Enzyme"
18019,"GTF2I","Transcription Factor"
18020,"GTF2IRD2B","Transcription Factor"
18021,"GNE","Enzyme"
18022,"DGLUCY","Other"
18023,"SLC2A4","Transporter"
18024,"SHMT1","Enzyme"
18025,"KPNA7","Other"
18026,"KPNB1","Other"
18027,"GMCL1","Other"
18028,"GMCL2","Other"
18029,"IMPDH2","Enzyme"
18030,"GMFG","Other"
18031,"IMMP1L","Enzyme"
18032,"GNL3","Other"
18033,"GNLY","Other"
18034,"GNMT","Enzyme"
18035,"RALGDS","Other"
18036,"GNS","Enzyme"
18037,"IMPA1","Enzyme"
18038,"IMPA2","Enzyme"
18039,"GNRHR","GPCR"
18040,"BLZF1","Other"
18041,"GOLGA6A","Other"
18042,"GOLGA6B","Other"
18043,"GOLGA6C","Other"
18044,"GOLGA6D","Other"
18045,"GOLGA7B","Other"
18046,"GOLGA8K","Other"
18047,"GOLGA8O","Other"
18048,"GOLGA8Q","Other"
18049,"GOLGA8S","Other"
18050,"GOLGA4","Other"
18051,"IMPG2","Other"
18052,"INPP4B","Enzyme"
18053,"GPCPD1","Enzyme"
18054,"GPBP1","Other"
18055,"INPP5E","Enzyme"
18056,"INSIG2","Other"
18057,"INSL3","Other"
18058,"INSL4","Other"
18059,"INSM1","Transcription Factor"
18060,"INSRR","Kinase"
18061,"INSR","Kinase"
18062,"INSYN1","Other"
18063,"INTS6L","Other"
18064,"INTS6","Other"
18065,"GLRA3","Ion Channel"
18066,"GLRB","Ion Channel"
18067,"GALNT10","Enzyme"
18068,"GALNT11","Enzyme"
18069,"GALNT13","Enzyme"
18070,"GALNT15","Enzyme"
18071,"GALNT16","Enzyme"
18072,"GLYAT","Enzyme"
18073,"KPNA4","Other"
18074,"KPNA1","Other"
18075,"KPNA5","Other"
18076,"KPNA6","Other"
18077,"SHMT2","Enzyme"
18078,"GYG2","Enzyme"
18079,"GMDS","Enzyme"
18080,"IMPDH1","Enzyme"
18081,"GMPR","Enzyme"
18082,"GNA11","Other"
18083,"GNA13","Other"
18084,"GNAI2","Other"
18085,"GNA15","Other"
18086,"GNPNAT1","Enzyme"
18087,"GNAL","Other"
18088,"GNAS","Other"
18089,"GNAT1","Other"
18090,"GNAT3","Other"
18091,"GNL1","Other"
18092,"GNAZ","Other"
18093,"GNB1L","Other"
18094,"GNB5","Other"
18095,"IMP3","Other"
18096,"FPR3","GPCR"
18097,"FSCN1","Other"
18098,"FRMPD2B","Other"
18099,"FRMPD4","Other"
18100,"FTCD","Enzyme"
18101,"FUK","Kinase"
18102,"FXYD6","Ion Channel"
18103,"GPR137B","Other"
18104,"GADD45B","Other"
18105,"GANC","Enzyme"
18106,"GATA2","Transcription Factor"
18107,"GAS7","Other"
18108,"GALP","Other"
18109,"GNG11","Other"
18110,"GNG13","Other"
18111,"GNG2","Other"
18112,"GNG8","Other"
18113,"GBP3","Other"
18114,"GBP6","Other"
18115,"GBP7","Other"
18116,"PPP1R13L","Other"
18117,"IBA57-AS1","Other"
18118,"IGFBP1","Other"
18119,"IGFBP2","Other"
18120,"IGFBP3","Other"
18121,"IGFBP4","Other"
18122,"IGFBP5","Other"
18123,"IGFBP6","Other"
18124,"IGFBP7","Other"
18125,"IGFBPL1","Other"
18126,"IBTK","Enzyme"
18127,"SERPING1","Enzyme"
18128,"ICA1L","Other"
18129,"ICA1","Other"
18130,"CAST","Other"
18131,"ICAM1","Other"
18132,"ICAM2","Other"
18133,"ICAM3","Other"
18134,"ICAM4","Other"
18135,"ICAM5","Other"
18136,"GABBR2","GPCR"
18137,"HERVK_113","Other"
18138,"GALK2","Kinase"
18139,"ERVK-24","Other"
18140,"GARS","Enzyme"
18141,"GATM","Enzyme"
18142,"GLB1L3","Enzyme"
18143,"CGA","Other"
18144,"GLP1R","GPCR"
18145,"GLP2R","GPCR"
18146,"GYPB","Other"
18147,"GYPC","Other"
18148,"GK2","Kinase"
18149,"GK3P","Kinase"
18150,"GOLPH3L","Other"
18151,"GYPA","Other"
18152,"GYPE","Other"
18153,"GK5","Kinase"
18154,"GLRX","Other"
18155,"GLRX2","Other"
18156,"GLRX3","Other"
18157,"GLS","Enzyme"
18158,"GLS2","Enzyme"
18159,"GALNT14","Enzyme"
18160,"FXYD4","Ion Channel"
18161,"G3BP2","Enzyme"
18162,"FYCO1","Other"
18163,"GAL3ST2","Enzyme"
18164,"SLC37A1","Transporter"
18165,"GABBR1","GPCR"
18166,"GALT","Enzyme"
18167,"GAGE4","Other"
18168,"GALNT5","Enzyme"
18169,"GALNT6","Enzyme"
18170,"GAR1","Other"
18171,"GALNS","Enzyme"
18172,"QRSL1","Enzyme"
18173,"GNG10","Other"
18174,"GNG12","Other"
18175,"GNG14","Other"
18176,"GNG3","Other"
18177,"GNG4","Other"
18178,"GNG5","Other"
18179,"GBP1","Other"
18180,"GBP2","Other"
18181,"GBP4","Other"
18182,"GBP5","Other"
18183,"IAPP","Other"
18184,"GGTA1P","Enzyme"
18185,"GGTLC2","Enzyme"
18186,"GIGYF2","Other"
18187,"IDH3A","Enzyme"
18188,"IDH3B","Enzyme"
18189,"IDH3G","Enzyme"
18190,"IDH1","Enzyme"
18191,"IDH2","Enzyme"
18192,"GHRL","Other"
18193,"GLT8D2","Enzyme"
18194,"GLYCAM1","Other"
18195,"NUAK2","Kinase"
18196,"NUFIP2","Other"
18197,"NUMA1","Other"
18198,"P2RX5","Ion Channel"
18199,"P2RX6","Ion Channel"
18200,"TP53I13","Other"
18201,"PAFAH1B3","Enzyme"
18202,"PLA2G4E","Enzyme"
18203,"PLA2G1B","Enzyme"
18204,"PA2G4","Enzyme"
18205,"PIK3R3","Enzyme"
18206,"PLA2G10","Enzyme"
18207,"PABPC3","Other"
18208,"PABPC5","Other"
18209,"PPY","Other"
18210,"PHYH","Enzyme"
18211,"PAIP2B","Other"
18212,"PAIP1","Other"
18213,"PAK4","Kinase"
18214,"PAK6","Kinase"
18215,"PPIAL4E","Enzyme"
18216,"PPIAL4G","Enzyme"
18217,"PALMD","Other"
18218,"PAPPA-AS1","Other"
18219,"PANX3","Ion Channel"
18220,"PAOX","Enzyme"
18221,"PABPC1L","Other"
18222,"PANK3","Kinase"
18223,"PAQR9","Other"
18224,"MMD2","Other"
18225,"PARP11","Enzyme"
18226,"PAX4","Transcription Factor"
18227,"PARVG","Other"
18228,"PAX8","Transcription Factor"
18229,"PASK","Kinase"
18230,"NUSAP1","Other"
18231,"OR8B4","oGPCR"
18232,"OR8D4","oGPCR"
18233,"OR8G1","oGPCR"
18234,"OR8J1","oGPCR"
18235,"SLC25A15","Transporter"
18236,"SLC25A2","Transporter"
18237,"PSTK","Kinase"
18238,"ORC5","Other"
18239,"PLA2G3","Enzyme"
18240,"PAAF1","Enzyme"
18241,"PYCR2","Enzyme"
18242,"PLA2G2F","Enzyme"
18243,"PCLAF","Other"
18244,"PAF1","Enzyme"
18245,"PAGE5","Other"
18246,"PAK1","Kinase"
18247,"PAK2","Kinase"
18248,"PAK3","Kinase"
18249,"PAIP2","Other"
18250,"PALM3","Other"
18251,"PAMR1","Enzyme"
18252,"PAN2","Enzyme"
18253,"PAN3","Kinase"
18254,"ADSL","Enzyme"
18255,"ATIC","Other"
18256,"PANX1","Ion Channel"
18257,"PABPC1L2A","Other"
18258,"PARD3B","Other"
18259,"MMD","Other"
18260,"NUBPL","Other"
18261,"NUAK1","Kinase"
18262,"OPN1MW","GPCR"
18263,"OPTN","Other"
18264,"RRH","GPCR"
18265,"OR1E1","oGPCR"
18266,"OR1F1","oGPCR"
18267,"OR1F2P","oGPCR"
18268,"OR1J2","oGPCR"
18269,"OR1A2","oGPCR"
18270,"OR1L1","oGPCR"
18271,"OR1L4","oGPCR"
18272,"OR2H1","oGPCR"
18273,"OR1P1","oGPCR"
18274,"OR9G4","oGPCR"
18275,"OR7D2","oGPCR"
18276,"OR9Q2","oGPCR"
18277,"OR7G2","oGPCR"
18278,"ORAI2","Other"
18279,"ORAI3","Other"
18280,"OR8A1","oGPCR"
18281,"OR8D1","oGPCR"
18282,"OR8J2","oGPCR"
18283,"ORC6","Other"
18284,"OSGIN1","Other"
18285,"OSBPL1A","Other"
18286,"OSBPL2","Other"
18287,"SLC51B","Transporter"
18288,"OSTM1","Other"
18289,"OTC","Enzyme"
18290,"PTAFR","GPCR"
18291,"OTOL1","Other"
18292,"OTOP3","Other"
18293,"OTOR","Other"
18294,"OTOS","Other"
18295,"PTBP2","Other"
18296,"OTP","Transcription Factor"
18297,"OTUD6A","Other"
18298,"OTUD6B","Other"
18299,"OTUD7A","Other"
18300,"OTUD7B","Other"
18301,"OVCH2","Enzyme"
18302,"PTCD1","Other"
18303,"OTUD1","Other"
18304,"HCRTR2","GPCR"
18305,"OVOL2","Transcription Factor"
18306,"OVOS2","Other"
18307,"OXNAD1","Enzyme"
18308,"PTGES3L","Other"
18309,"PTRH2","Enzyme"
18310,"P2RY12","GPCR"
18311,"P2RX3","Ion Channel"
18312,"P2RX4","Ion Channel"
18313,"KIAA1191","Enzyme"
18314,"P2RX7","Ion Channel"
18315,"P2RY1","GPCR"
18316,"P2RY2","GPCR"
18317,"P4HA3","Enzyme"
18318,"P2RY6","GPCR"
18319,"POU5F1B","Transcription Factor"
18320,"TP53","Transcription Factor"
18321,"TP73","Transcription Factor"
18322,"PLA2G2A","Enzyme"
18323,"NUDCD3","Other"
18324,"NUPR2","Other"
18325,"OR8B3","oGPCR"
18326,"OR8B12","oGPCR"
18327,"OR8D2","oGPCR"
18328,"OR8H2","oGPCR"
18329,"OR8H3","oGPCR"
18330,"REXO2","Enzyme"
18331,"PYCR3","Enzyme"
18332,"PIK3R1","Kinase"
18333,"TP63","Transcription Factor"
18334,"PLA2G4F","Enzyme"
18335,"PLA2G5","Enzyme"
18336,"PYCR1","Enzyme"
18337,"PLA2G2E","Enzyme"
18338,"PACSIN1","Enzyme"
18339,"PACSIN2","Enzyme"
18340,"PADI6","Enzyme"
18341,"PRADC1","Enzyme"
18342,"PAEP","Other"
18343,"PAGE2","Other"
18344,"PAGR1","Other"
18345,"SERPINB2","Other"
18346,"SERBP1","Other"
18347,"PPIAL4F","Enzyme"
18348,"PPIAL4H","Other"
18349,"PALB2","Other"
18350,"PALM","Other"
18351,"PALLD","Other"
18352,"PALM2","Other"
18353,"NUPL2","Other"
18354,"OR10A2","oGPCR"
18355,"OR10A3","oGPCR"
18356,"OR10A7","oGPCR"
18357,"NUP58","Other"
18358,"OR10G6","oGPCR"
18359,"OR10H5","oGPCR"
18360,"OR10J1","oGPCR"
18361,"NUP62","Other"
18362,"NUP85","Other"
18363,"NUP88","Other"
18364,"NUP93","Other"
18365,"NUP98","Enzyme"
18366,"GINS1","Other"
18367,"OGT","Enzyme"
18368,"PSG1","Other"
18369,"OIT3","Other"
18370,"PSG8","Other"
18371,"PSIP1","Epigenetic"
18372,"OOEP","Other"
18373,"OPA1","Other"
18374,"OOSP2","Other"
18375,"OPA3","Other"
18376,"PSMG1","Other"
18377,"PSMG2","Other"
18378,"OPHN1","Other"
18379,"OPN3","GPCR"
18380,"OPN4","GPCR"
18381,"PSEN2","Enzyme"
18382,"PSPC1","Other"
18383,"SFTPC","Other"
18384,"PSRC1","Other"
18385,"OPRD1","GPCR"
18386,"OPRK1","GPCR"
18387,"OPRL1","GPCR"
18388,"OPN1MW2","Other"
18389,"OPN1MW3","Other"
18390,"OPN1LW","GPCR"
18391,"OPTC","Other"
18392,"OR1N1","oGPCR"
18393,"OR2H2","oGPCR"
18394,"OR2J1","oGPCR"
18395,"OR2J2","oGPCR"
18396,"OR2J3","oGPCR"
18397,"OR2K2","oGPCR"
18398,"OR2L5","oGPCR"
18399,"OR2L13","oGPCR"
18400,"OR2M5","oGPCR"
18401,"OR2A4","oGPCR"
18402,"OR2A5","oGPCR"
18403,"OR2T3","oGPCR"
18404,"OR2T5","oGPCR"
18405,"OR2B8P","oGPCR"
18406,"OR2C1","oGPCR"
18407,"OR2V1","oGPCR"
18408,"OR2V2","oGPCR"
18409,"OR2W1","oGPCR"
18410,"OR2W3","oGPCR"
18411,"OR2W5","oGPCR"
18412,"OR2F2","oGPCR"
18413,"OR2G3","oGPCR"
18414,"OR3A1","oGPCR"
18415,"OR4A5","oGPCR"
18416,"OR4B1","oGPCR"
18417,"OR3A4P","oGPCR"
18418,"OR4C6","oGPCR"
18419,"OR4C12","oGPCR"
18420,"OR4C13","oGPCR"
18421,"OR4C15","oGPCR"
18422,"OR4D1","oGPCR"
18423,"OR4D9","oGPCR"
18424,"OR4D11","oGPCR"
18425,"OR4E2","oGPCR"
18426,"OR4F4","oGPCR"
18427,"OR4F6","oGPCR"
18428,"OR4K3","oGPCR"
18429,"OR4K14","oGPCR"
18430,"OR4K15","oGPCR"
18431,"OR4K17","oGPCR"
18432,"OR4L1","oGPCR"
18433,"OR4M2","oGPCR"
18434,"OR4N2","oGPCR"
18435,"OR4N5","oGPCR"
18436,"OR4Q2","oGPCR"
18437,"OR4S1","oGPCR"
18438,"OR4X1","oGPCR"
18439,"OR5A2","oGPCR"
18440,"OR5B3","oGPCR"
18441,"OR5F1","oGPCR"
18442,"OR5H1","oGPCR"
18443,"OR5H2","oGPCR"
18444,"OR5H8","Other"
18445,"OR5J2","oGPCR"
18446,"OR5K4","oGPCR"
18447,"OR5L1","oGPCR"
18448,"OR5L2","oGPCR"
18449,"OR5M9","oGPCR"
18450,"OR5M10","oGPCR"
18451,"OR5P3","oGPCR"
18452,"OR5T1","oGPCR"
18453,"OR6A2","oGPCR"
18454,"OR6B1","oGPCR"
18455,"OR6B3","oGPCR"
18456,"OR6C3","oGPCR"
18457,"OR6C4","oGPCR"
18458,"OR6C6","oGPCR"
18459,"OR6K2","oGPCR"
18460,"OR6M1","oGPCR"
18461,"OR8J3","oGPCR"
18462,"OR6Q1","oGPCR"
18463,"OR6S1","oGPCR"
18464,"OR8S1","oGPCR"
18465,"OR8U1","oGPCR"
18466,"OR7A5","oGPCR"
18467,"OR7A10","oGPCR"
18468,"OR9A4","oGPCR"
18469,"OR9G1","oGPCR"
18470,"OR9K2","oGPCR"
18471,"OR9Q1","oGPCR"
18472,"OR7G3","oGPCR"
18473,"ORC4","Other"
18474,"NUDT12","Enzyme"
18475,"NCL","Other"
18476,"NUDT8","Other"
18477,"NUDT9","Enzyme"
18478,"ORC1","Other"
18479,"OSCAR","Other"
18480,"OSCP1","Other"
18481,"OSER1","Other"
18482,"OSGEP","Enzyme"
18483,"OSGIN2","Other"
18484,"OOSP4B","Other"
18485,"OSBPL5","Other"
18486,"OSBPL6","Other"
18487,"SLC51A","Transporter"
18488,"OSTN","Other"
18489,"PET117","Other"
18490,"OTOG","Other"
18491,"OTOP2","Other"
18492,"OTOA","Other"
18493,"OVCA2","Other"
18494,"PTPRCAP","Enzyme"
18495,"OVGP1","Enzyme"
18496,"OTUD4","Other"
18497,"OVOS1","Other"
18498,"OXER1","GPCR"
18499,"OTX1","Transcription Factor"
18500,"DAO","Enzyme"
18501,"PTEN","Enzyme"
18502,"POM121","Other"
18503,"POM121C","Other"
18504,,"Other"
18505,"ZNF146","Transcription Factor"
18506,"PM20D2","Enzyme"
18507,"NUP210L","Other"
18508,"PRR23D1","Other"
18509,"PRR23D2","Other"
18510,"BBS9","Other"
18511,"PTCHD1","Other"
18512,"PTCHD3","Other"
18513,"PTCHD4","Other"
18514,"P2RX2","Ion Channel"
18515,"P4HA1","Enzyme"
18516,"P4HA2","Enzyme"
18517,"P4HTM","Enzyme"
18518,"P2RY8","GPCR"
18519,"PAFAH1B2","Enzyme"
18520,"NUP35","Other"
18521,"NUP43","Other"
18522,"OR10A4","oGPCR"
18523,"OR10AD1","oGPCR"
18524,"OR10G4","oGPCR"
18525,"OR10G8","oGPCR"
18526,"OR10H2","oGPCR"
18527,"OR10H3","oGPCR"
18528,"OPLAH","Enzyme"
18529,"OPRM1","GPCR"
18530,"RHO","GPCR"
18531,"OPN1SW","GPCR"
18532,"OR1F12","oGPCR"
18533,"OR1I1","oGPCR"
18534,"OR1A1","oGPCR"
18535,"OR1L3","oGPCR"
18536,"OR1L6","oGPCR"
18537,"OR1D2","oGPCR"
18538,"OR1M1","oGPCR"
18539,"OR1N2","oGPCR"
18540,"OR2I1P","oGPCR"
18541,"OR1S1","oGPCR"
18542,"OR2L3","oGPCR"
18543,"OR2L8","oGPCR"
18544,"OR2M3","oGPCR"
18545,"OR2A1","oGPCR"
18546,"OR2A2","oGPCR"
18547,"OR2S2","oGPCR"
18548,"OR2T1","oGPCR"
18549,"OR2B2","oGPCR"
18550,"OR2B3","oGPCR"
18551,"OR2T6","oGPCR"
18552,"OR2T7","oGPCR"
18553,"OR2C3","oGPCR"
18554,"OR2F1","oGPCR"
18555,"OR2G2","oGPCR"
18556,"OR2G6","oGPCR"
18557,"OR3A2","oGPCR"
18558,"OR4A8","oGPCR"
18559,"OR4C16","oGPCR"
18560,"OR4D6","oGPCR"
18561,"OR4D10","oGPCR"
18562,"OR4E1","oGPCR"
18563,"OR4F3","oGPCR"
18564,"OR4F5","oGPCR"
18565,"OR4K1","oGPCR"
18566,"OR4K2","oGPCR"
18567,"OR4K5","oGPCR"
18568,"OR4K13","oGPCR"
18569,"OR4M1","oGPCR"
18570,"OR4N4","oGPCR"
18571,"OR4P4","oGPCR"
18572,"OR4Q3","oGPCR"
18573,"OR4S2","oGPCR"
18574,"OR4X2","oGPCR"
18575,"OR5A1","oGPCR"
18576,"OR5B2","oGPCR"
18577,"OR5B12","oGPCR"
18578,"OR5B17","oGPCR"
18579,"OR5B21","oGPCR"
18580,"OR5C1","oGPCR"
18581,"OR5D13","oGPCR"
18582,"OR5D14","oGPCR"
18583,"OR5D16","oGPCR"
18584,"OR5D18","oGPCR"
18585,"OR5G3","oGPCR"
18586,"OR5H6","oGPCR"
18587,"OR5I1","oGPCR"
18588,"OR5K1","oGPCR"
18589,"OR5K2","oGPCR"
18590,"OR5K3","oGPCR"
18591,"OR5M1","oGPCR"
18592,"OR5M3","oGPCR"
18593,"OR5M8","oGPCR"
18594,"OR5M11","oGPCR"
18595,"OR5P2","oGPCR"
18596,"OR5R1","oGPCR"
18597,"OR5T2","oGPCR"
18598,"OR5T3","oGPCR"
18599,"OR5V1","oGPCR"
18600,"OR5W2","oGPCR"
18601,"OR6B2","oGPCR"
18602,"OR6C1","oGPCR"
18603,"OR6C2","oGPCR"
18604,"OR6F1","oGPCR"
18605,"OR6J1","oGPCR"
18606,"OR6K3","oGPCR"
18607,"OR6K6","oGPCR"
18608,"OR6N1","oGPCR"
18609,"OR6N2","oGPCR"
18610,"OR8K1","oGPCR"
18611,"OR8K3","oGPCR"
18612,"OR8K5","oGPCR"
18613,"OR6T1","oGPCR"
18614,"OR6V1","oGPCR"
18615,"OR6X1","oGPCR"
18616,"OR6Y1","oGPCR"
18617,"OR7A2P","oGPCR"
18618,"OR9A1P","oGPCR"
18619,"OR9A2","oGPCR"
18620,"OR7C2","oGPCR"
18621,"OR9G9","oGPCR"
18622,"OR9I1","oGPCR"
18623,"OR7D4","oGPCR"
18624,"OR7G1","oGPCR"
18625,"OR8G3P","Other"
18626,"OR8B8","oGPCR"
18627,"HCRT","Other"
18628,"OS9","Other"
18629,"OSBP2","Other"
18630,"OSBPL10","Other"
18631,"OSBPL11","Other"
18632,"OSMR","Other"
18633,"OSGEPL1","Enzyme"
18634,"OSBPL3","Other"
18635,"OSBPL8","Other"
18636,"GPR65","GPCR"
18637,"PET100","Other"
18638,"SPP1","Other"
18639,"PTAR1","Enzyme"
18640,"OTOF","Other"
18641,"OTOGL","Other"
18642,"OTOP1","Other"
18643,"PTBP3","Other"
18644,"PTCH2","Other"
18645,"OTUB1","Enzyme"
18646,"OVCH1","Enzyme"
18647,"OTUD3","Other"
18648,"OVOL1","Transcription Factor"
18649,"OXA1L","Other"
18650,"OTULIN","Enzyme"
18651,"OXLD1","Enzyme"
18652,"OXSR1","Kinase"
18653,"PPIE","Enzyme"
18654,"PPIG","Enzyme"
18655,"NUB1","Other"
18656,"NUDT3","Enzyme"
18657,"NUMBL","Other"
18658,"OTULINL","Enzyme"
18659,"OXGR1","GPCR"
18660,"OTX2","Transcription Factor"
18661,"OXSM","Enzyme"
18662,"IL4I1","Enzyme"
18663,"OXR1","Other"
18664,"OXTR","GPCR"
18665,"POM121B","Other"
18666,"POM121L1P","Other"
18667,"POM121L2","Other"
18668,"PM20D1","Enzyme"
18669,"POM121L12","Other"
18670,"PHF20L1","Epigenetic"
18671,"PTER","Enzyme"
18672,"PTF1A","Transcription Factor"
18673,"P2RY10","GPCR"
18674,"P2RY11","GPCR"
18675,"P2RY13","GPCR"
18676,"P2RY14","GPCR"
18677,"P2RY4","GPCR"
18678,"PIK3R2","Enzyme"
18679,"PLA2G4D","Enzyme"
18680,"PADI2","Enzyme"
18681,"PADI3","Enzyme"
18682,"PACS2","Other"
18683,"PABPN1","Other"
18684,"PLA2G7","Enzyme"
18685,"NUDCD1","Other"
18686,"NUDC","Other"
18687,"NUDT7","Enzyme"
18688,"OR10A5","oGPCR"
18689,"OR10A6","oGPCR"
18690,"OR10AC1","oGPCR"
18691,"OR10AG1","oGPCR"
18692,"OR10C1","oGPCR"
18693,"OR10D3","oGPCR"
18694,"OR10G2","oGPCR"
18695,"OR10G7","oGPCR"
18696,"OR10G9","oGPCR"
18697,"OR10H1","oGPCR"
18698,"OR10J5","oGPCR"
18699,"OR10K1","oGPCR"
18700,"PSG11","Other"
18701,"PSG2","Other"
18702,"PSG3","Other"
18703,"OMP","Other"
18704,"OCM","Other"
18705,"ONECUT2","Transcription Factor"
18706,"OOSP3","Other"
18707,"PSMA8","Enzyme"
18708,"OPCML","Other"
18709,"PSMD9","Enzyme"
18710,"PSME1","Other"
18711,"PSME2","Other"
18712,"PSME3","Other"
18713,"PSME4","Other"
18714,"PSMF1","Other"
18715,"PSMG4","Other"
18716,"OR1E2","oGPCR"
18717,"OR1E3","oGPCR"
18718,"OR1G1","oGPCR"
18719,"OR1J1","oGPCR"
18720,"OR1J4","oGPCR"
18721,"OR1K1","oGPCR"
18722,"OR1B1","oGPCR"
18723,"OR1C1","oGPCR"
18724,"OR1L8","oGPCR"
18725,"OR1D4","oGPCR"
18726,"OR1D5","oGPCR"
18727,"OR1Q1","oGPCR"
18728,"OR1S2","oGPCR"
18729,"OR2L2","oGPCR"
18730,"OR2M2","oGPCR"
18731,"OR2M4","oGPCR"
18732,"OR2M7","oGPCR"
18733,"OR2A7","oGPCR"
18734,"OR2T2","oGPCR"
18735,"OR2T4","oGPCR"
18736,"OR2B6","oGPCR"
18737,"OR2B11","oGPCR"
18738,"OR2T8","oGPCR"
18739,"OR2D2","oGPCR"
18740,"OR2D3","oGPCR"
18741,"OR2W6P","oGPCR"
18742,"OR2Y1","oGPCR"
18743,"OR2Z1","oGPCR"
18744,"OR4A4P","oGPCR"
18745,"OR3A3","oGPCR"
18746,"OR4C3","oGPCR"
18747,"OR4C5","oGPCR"
18748,"OR4C11","oGPCR"
18749,"OR4D2","oGPCR"
18750,"OR4D5","oGPCR"
18751,"OR6P1","oGPCR"
18752,"OR8U8","oGPCR"
